COD_ETB;LIB_OFF_ETB;LIB_AD1_ETB;COD_POS_ADR_ETB;LIB_COM;LAT;LNG
0440257R;Lycée Polyvalent Privé Jeanne Bernard-bel Air;48 Avenue De La Baraudiere;44800;St Herblain;47.2355437;-1.5912533
0010878Z;Lycée Polyvalent Privé Jeanne D'arc;95 Rue Du Lycée;01170;Cessy;0.0;0.0
0350808N;Lycée Polyvalent Privé Jeanne D'arc;13 Place De La Republique;35503;Vitre;48.124893;-1.2086706
0460039T;Lycée Polyvalent Privé Jeanne D'arc;51 Bd Colonel Teulie;46100;Figeac;44.6122989;2.0341249
0761735Y;Lycée Polyvalent Privé Jeanne D'arc;22 Rue Du General De Gaulle;76310;Ste Adresse;49.501971;0.0892924
0850136L;Lycée Polyvalent Privé Jeanne D'arc;3 Bis Bd Raymond Parpaillon;85603;Montaigu;46.9798514;-1.3120818
0890064L;Lycée Polyvalent Privé Jeanne D'arc;69 Grande Rue Aristide Briand;89200;Avallon;47.4869016;3.9071141
0490904S;Lycée Polyvalent Privé Jeanne Delanoue;11 Boulevard Jeanne D Arc;49304;Cholet;47.0640598;-0.8673109
0480706G;Lycée Polyvalent Privé Joseph Gibelin;43 Avenue De La Gare;48200;St Chely D Apcher;44.8001253;3.273392
0754015G;Lycée Polyvalent Privé Jules Richard Microtechniques;21 Rue Carducci;75019;Paris 19;48.8774956;2.3855772
0611147R;Lycée Polyvalent Privé L Esperance;Boulevard Du Nord;61800;Tinchebray;48.764231;-0.736472
0440279P;Lycée Polyvalent Privé La Baugerie;38 Bd Des Pas Enchantes;44232;St Sebastien Sur Loire;47.2100641;-1.5019567
0761343X;Lycée Polyvalent Privé La Chataigneraie;2 Rue Charles Scherer;76240;Le Mesnil Esnard;49.4132672;1.1461844
0342175E;Lycée Polyvalent Privé La Merci Littoral;603 Av De La Petite Motte;34280;La Grande Motte;43.5656148;4.0735973
0150051Z;Lycée Polyvalent Privé La Presentation Notre Dame;1 Cours Spy Des Ternes;15100;St Flour;45.0344847;3.0899936
0351930H;Lycée Polyvalent Privé La Providence;21 Rue De Rennes;35360;Montauban De Bretagne;48.1983239;-2.0463959
0410693F;Lycée Polyvalent Privé La Providence;23 Rue Des Saintes Maries;41034;Blois;47.5930538;1.3304792
0754042L;Lycée Polyvalent Privé Le Rebours;44 Boulevard Auguste Blanqui;75013;Paris 13;48.8301339;2.3505104
0422160V;Lycée Polyvalent Privé Le Renouveau;All Des Bois Chateau Colcombet;42530;St Genest Lerpt;45.452188;4.341445
0211091X;Lycée Polyvalent Privé Les Arcades;13 Rue Du Vieux College;21000;Dijon;47.3200096;5.0457552
0761341V;Lycée Polyvalent Privé Les Tourelles;53 Rue Verte;76000;Rouen;49.4502554;1.0928484
0580071M;Lycée Polyvalent Privé L'esperance;10 Cloitre St Cyr;58000;Nevers;46.9862254;3.1562197
0830101J;Lycée Polyvalent Privé Maintenon;10 Boulevard Pasteur;83409;Hyeres;43.1200536;6.1340928
0190083M;Lycée Polyvalent Privé Marguerite Bahuet;41bis Av Michelet St Antoine;19316;Brive La Gaillarde;45.14663;1.530476
0370881G;Lycée Polyvalent Privé Marmoutier;17 Quai Marmoutier;37100;Tours;47.4018774;0.7172022
0660552S;Lycée Polyvalent Privé Maso;7 Avenue Des Palmiers;66000;Perpignan;42.6997916;2.8874756
0921484N;Lycée Polyvalent Privé Montalembert;238 Boulevard Saint Denis;92400;Courbevoie;48.903176;2.2760713
0311138U;Lycée Polyvalent Privé Montalembert Ntre-dame;152 Avenue De Lespinet;31400;Toulouse;43.5761758;1.4709404
0850130E;Lycée Polyvalent Privé Nd Du Roc;Rue Charlemagne;85035;La Roche Sur Yon;46.6839572;-1.4199783
0340991T;Lycée Polyvalent Privé Nevers;18 Rue De La Garenne;34090;Montpellier;43.6204369;3.8692299
0440274J;Lycée Polyvalent Privé Notre Dame;50 Rue Jean Jaures;44401;Reze;47.1877269;-1.5471117
0850142T;Lycée Polyvalent Privé Notre Dame;Rue De Bois Fosse;85304;Challans;46.832239;-1.881754
0851344Z;Lycée Polyvalent Privé Notre Dame;29 Rue Rabelais;85205;Fontenay Le Comte;46.467908;-0.8142398
0290206S;Lycée Polyvalent Privé Notre Dame De Kerbertrand;154 Rue De Pont-aven;29391;Quimperle;47.8710014;-3.5663631
0190062P;Lycée Polyvalent Privé Notre Dame De La Providence;19 Rue General De Gaulle;19200;Ussel;45.5495205;2.3075733
0080091F;Lycée Polyvalent Privé Notre-dame;1 Place De La Basilique;08000;Charleville Mezieres;49.7607798;4.7162174
0271070S;Lycée Polyvalent Privé Notre-dame;7 Rue Du Chantier;27000;Evreux;49.0203676;1.1525311
0650885J;Lycée Polyvalent Privé Notre-dame De Garaison;2 Route Cier Garaison;65670;Monleon Magnoac;43.2066692;0.5032436
0951994B;Lycée Polyvalent Privé O R T;32 Avenue De Choiseul;95400;Villiers Le Bel;48.9940718;2.4104291
0520685M;Lycée Polyvalent Privé Oudinot;Route De Neuilly;52000;Chaumont;48.0843712;5.1460026
0391146J;Lycée Polyvalent Privé Pasteur Mont Roland;;39107;Dole;46.9583818;5.5032587
0751712D;Lycée Polyvalent Privé Petrelle;8 Rue Petrelle;75009;Paris 09;48.8806327;2.3486726
0761356L;Lycée Polyvalent Privé Providence Misericorde;42 Rue De Le Nostre;76020;Rouen;49.4441716;1.0794378
0440246D;Lycée Polyvalent Privé Sacre Coeur;3 Rue Francis Portais;44100;Nantes;47.2080132;-1.6088332
0480022N;Lycée Polyvalent Privé Sacre Coeur;1 Rue Du College;48300;Langogne;44.7256821;3.8539001
0790078F;Lycée Polyvalent Privé Saint Andre;14 Rue De Souche;79007;Niort;46.3274523;-0.4445119
0211090W;Lycée Polyvalent Privé Saint Benigne;99 Rue De Talant;21000;Dijon;47.3310729;5.0153828
0360505D;Lycée Polyvalent Privé Saint Cyr;1 Rue Lecherbonnier;36101;Issoudun;46.951712;1.995903
0890067P;Lycée Polyvalent Privé Saint Etienne;2 Rue Louise Et Leon Vernis;89100;Sens;48.204667;3.294032
0450106W;Lycée Polyvalent Privé Saint Francois De Sales;66 Rue Paul Bert;45504;Gien;47.6882519;2.6252631
0370748M;Lycée Polyvalent Privé Saint Gatien;107 Rue De La Douzillere;37300;Joue Les Tours;47.3353239;0.6524983
0060774J;Lycée Polyvalent Privé Saint Joseph;14 Rue Barla;06300;Nice;43.7018025;7.2828387
0211089V;Lycée Polyvalent Privé Saint Joseph;39 Rue Du Transvaal;21010;Dijon;47.3153813;5.0377019
0410954P;Lycée Polyvalent Privé Saint Joseph;18 Rue Lemyre De Villers;41100;Vendome;47.792551;1.065343
0580778F;Lycée Polyvalent Privé Saint Joseph;118 Bis Rue Des Montapins;58000;Nevers;46.977082;3.1350203
0790080H;Lycée Polyvalent Privé Saint Joseph;4 Rue Du Docteur Brillaud;79302;Bressuire;46.8380755;-0.4907658
0160083D;Lycée Polyvalent Privé Saint Joseph L'amandier;Allee Jean Pierre Gault;16710;St Yrieix Sur Charente;45.6931026;0.1181619
0711494N;Lycée Polyvalent Privé Saint Lazare;7 Rue St Germain;71404;Autun;46.9493625;4.2955232
0912161E;Lycée Polyvalent Privé Saint Leon;8 Quai De L Essonne;91100;Corbeil Essonnes;48.6088484;2.4825139
0450107X;Lycée Polyvalent Privé Saint Louis;Au Chateau;45203;Montargis;48.0391073;2.7103188
0450758E;Lycée Polyvalent Privé Saint Paul-bourdon Blanc;4 Rue Neuve Saint Aignan;45057;Orleans;47.8984756;1.9160429
0610698C;Lycée Polyvalent Privé Saint Thomas D'aquin;1 Place C Duperron;61105;Flers;48.7491921;-0.5655076
0212023K;Lycée Polyvalent Privé Saint Vincent De Paul;9 Rue E Humblot;21401;Chatillon Sur Seine;47.859253;4.5757386
0831444U;Lycée Polyvalent Privé Sainte Jeanne D Arc;Avenue Dreo;83170;Brignoles;43.4059478;6.0668721
0160079Z;Lycée Polyvalent Privé Sainte Marthe Chavagnes;51 Rue Du Minage;16000;Angouleme;45.6497236;0.15127
0360693H;Lycée Polyvalent Privé Sainte Solange;1 Place De La Gare;36028;Chateauroux;46.810104;1.698855
0660077A;Lycée Polyvalent Privé Sainte-louise-de-marillac;68 Avenue Victor Dalbiez;66000;Perpignan;42.6895911;2.8844606
0311131L;Lycée Polyvalent Privé Sainte-therese;16 Rue Du Bugatet;31804;St Gaudens;43.1061649;0.7217848
0753217P;Lycée Polyvalent Privé Sainte-therese;40 Rue La Fontaine;75016;Paris 16;48.8509879;2.2719157
0341523W;Lycée Polyvalent Privé Saint-joseph;11 Avenue Marx Dormoy;34202;Sete;43.4038819;3.6931944
0480023P;Lycée Polyvalent Privé Saint-joseph;2 Rue Des Penitents;48100;Marvejols;44.5542067;3.2915228
0500126R;Lycée Polyvalent Privé Saint-joseph;25 Rue Des Ecoles;50800;Villedieu Les Poeles;48.8370642;-1.2167469
0754025T;Lycée Polyvalent Privé Saint-nicolas;92 Rue De Vaugirard;75006;Paris 06;48.8468268;2.3260737
0110045P;Lycée Polyvalent Privé Saint-stanislas;77 Rue Aime Ramond;11000;Carcassonne;43.2118475;2.3495443
0580076T;Lycée Polyvalent Privé Simone Dounon;5 Rue Marcelin Berthelot;58200;Cosne Cours Sur Loire;47.4125079;2.9241087
0720818Y;Lycée Polyvalent Privé St Charles;75 Avenue Bollee;72000;Le Mans;48.0020737;0.2075092
0350793X;Lycée Polyvalent Privé St Etienne;99 Rue De La Chalotais;35512;Cesson Sevigne;48.1295633;-1.597344
0440247E;Lycée Polyvalent Privé St Felix;27 Rue Du Ballet;44001;Nantes;47.2316606;-1.560045
0610692W;Lycée Polyvalent Privé St Francois De Sales;100 Rue Labillardiere;61007;Alencon;48.430496;0.0965975
0440253L;Lycée Polyvalent Privé St Jb De La Salle;14 Rue Du Ballet;44010;Nantes;47.2317713;-1.5611167
0180571Y;Lycée Polyvalent Privé St Jean Baptiste De La Salle;52 Avenue De La Liberation;18020;Bourges;47.1051882;2.4041241
0912117G;Lycée Polyvalent Privé St Jean St Paul;1 Av De Ratisbonne;91000;Evry;48.6437303;2.4357094
0240081H;Lycée Polyvalent Privé St Joseph;Boulevard Eugene Leroy;24205;Sarlat La Caneda;44.8902364;1.2144075
0290184T;Lycée Polyvalent Privé St Joseph;Route De Pencran;29413;Landerneau;48.4479875;-4.2370715
0441653H;Lycée Polyvalent Privé St Joseph La Joliverie;141 Route De Clisson;44232;St Sebastien Sur Loire;47.1897277;-1.5177365
0721478R;Lycée Polyvalent Privé St Joseph Lorraine;Le Pizieux;72700;Pruille Le Chetif;47.984176;0.1387529
0490888Z;Lycée Polyvalent Privé St Julien La Baronnerie;Rue Helene Boucher;49481;St Sylvain D Anjou;47.487831;-0.496899
0850137M;Lycée Polyvalent Privé St Louis;104 Rue Pierre Brossolette;85007;La Roche Sur Yon;46.6861278;-1.4404186
0511145T;Lycée Polyvalent Privé St Michel;39 Rue Martin Peller;51100;Reims;49.2466602;4.0133052
0910843X;Lycée Polyvalent Privé St Pierre;70 Rue De Montgeron;91800;Brunoy;48.6945366;2.4899797
0440256P;Lycée Polyvalent Privé St Pierre La Joliverie;141 Route De Clisson;44232;St Sebastien Sur Loire;47.1897277;-1.5177365
0300127A;Lycée Polyvalent Privé St Vincent De Paul;3 Bd De Bruxelles;30020;Nimes;43.834096;4.362298
0511147V;Lycée Polyvalent Privé St Vincent De Paul;1 Rue De La Fraternite;51001;Chalons En Champagne;48.9779739;4.3614798
0720843A;Lycée Polyvalent Privé Ste Anne;5 Rue Alain De Rouge;72305;Sable Sur Sarthe;47.8412381;-0.3363364
0560119A;Lycée Polyvalent Privé Ste Anne-st Louis;2 Route De Locmaria;56400;Ste Anne D Auray;47.7047103;-2.9507241
0720822C;Lycée Polyvalent Privé Ste Catherine;202 Rue De St Aubin;72000;Le Mans;48.0222385;0.1782785
0451335G;Lycée Polyvalent Privé Ste Croix St Euverte;28 Rue De L Etelon;45043;Orleans;47.9025554;1.9171035
0850135K;Lycée Polyvalent Privé Ste Marie;12 Place Jeanne D Arc;85111;Chantonnay;46.6862118;-1.0522409
0850133H;Lycée Polyvalent Privé Ste Marie Du Port;La Meriniere;85108;Les Sables D Olonne;46.509488;-1.765298
0350840Y;Lycée Polyvalent Privé Ste Therese;27 Rue Sully Prudhomme;35000;Rennes;48.0948205;-1.6669327
0850077X;Lycée Polyvalent Privé Ste Ursule;56 Rue Georges Clemenceau;85403;Lucon;46.4577364;-1.1672514
0440252K;Lycée Polyvalent Privé Talensac;18 Rue De Talensac;44002;Nantes;47.2218408;-1.5585936
9720782T;Lycée Polyvalent Privé Techno-compta;188 Avenue Maurice Bishop;97200;Fort De France;14.6087039;-61.0560875
0931026K;Lycée Polyvalent Protectorat Saint Joseph;36 Rue Jacques Duclos;93600;Aulnay Sous Bois;48.9456045;2.4946283
0530949U;Lycée Polyvalent Raoul Vadepied;Boulevard Rossignol;53602;Evron;48.1517259;-0.40075
0310040A;Lycée Polyvalent Raymond Naves;139 Route D'albi;31018;Toulouse;43.6371858;1.4645232
0762880T;Lycée Polyvalent Raymond Queneau;Rue Du Docteur Zamenhof;76194;Yvetot;49.613437;0.769068
0830007G;Lycée Polyvalent Raynouard;Rue G. Pelissier;83170;Brignoles;43.40655;6.061187
0922149L;Lycée Polyvalent Rene Auffray;23 Rue Fernand Pelloutier;92582;Clichy;48.9033466;2.3000039
0710048S;Lycée Polyvalent Rene Cassin;49 Boulevard Des Neuf Cles;71018;Macon;46.3147768;4.8211064
0771941S;Lycée Polyvalent Rene Cassin;1 Av P Mendes Frances Noisiel;77426;Champs Sur Marne;48.8425281;2.6013372
0932222K;Lycée Polyvalent Rene Cassin;16 Allee Des Bosquets;93340;Le Raincy;48.9008371;2.5202268
0772223Y;Lycée Polyvalent Rene Descartes;4 Boulevard Copernic;77420;Champs Sur Marne;48.844743;2.5858742
0500049G;Lycée Polyvalent Robert De Mortain;30 Rue De La 30e Div Americaine;50140;Mortain;48.649222;-0.941546
0720017C;Lycée Polyvalent Robert Garnier;Avenue Du General De Gaulle;72405;La Ferte Bernard;48.184306;0.648803
0741669M;Lycée Polyvalent Roger Frison Roche;Promenade Du Fori;74401;Chamonix Mont Blanc;45.928101;6.872169
9740002J;Lycée Polyvalent Roland Garros;Rue Roland Garros;97839;Le Tampon;-21.2735691;55.5219446
0580008U;Lycée Polyvalent Romain Rolland;5 Rue Pablo Neruda;58503;Clamecy;47.4566989;3.5317777
0950667J;Lycée Polyvalent Romain Rolland;21 Av De Montmorency;95190;Goussainville;49.0299597;2.453191
0660856X;Lycée Polyvalent Rosa Luxemburg;2 Avenue Jean Moulin;66141;Canet En Roussillon;42.7039851;3.021471
0831616F;Lycée Polyvalent Rouviere;Quartier Sainte Musse;83070;Toulon;43.124228;5.928
0771238C;Lycée Polyvalent Saint Aspais;36 Rue Saint Barthelemy;77007;Melun;48.542074;2.6558301
0930936M;Lycée Polyvalent Saint Benoist De L'europe;82 Avenue Gambetta;93172;Bagnolet;48.870888;2.4176316
0640057P;Lycée Polyvalent Saint Cricq;4 B Av Des Etats Unis;64015;Pau;43.2982785;-0.3595802
0890070T;Lycée Polyvalent Saint Joseph;1 Bd De La Marne;89015;Auxerre;47.811752;3.56117
0771246L;Lycée Polyvalent Sainte Genevieve;12 Rue De La Visitation;77109;Meaux;48.9653532;2.8843027
0772153X;Lycée Polyvalent Sainte Marie;41 Rue De Chaage;77109;Meaux;48.9658178;2.8806747
0010006B;Lycée Polyvalent Saint-exupery;15 Avenue Saint-exupery;01206;Bellegarde Sur Valserine;46.1142691;5.8180076
0312686B;Lycée Polyvalent Saint-exupery;1 Place Alain Savary;31703;Blagnac;43.6816094;1.4178833
9730371R;Lycée Polyvalent Saint-laurent Ii;3 All?e Des Buissons Ardents;97393;St Laurent Du Maroni;0.0;0.0
0281077U;Lycée Polyvalent Silvia Monfort;6 Rue De L Orme De Sours;28600;Luisant;48.4192711;1.4555464
0772310T;Lycée Polyvalent Simone Signoret;Place Du 14 Juillet;77000;Vaux Le Penil;48.5310815;2.6726108
0212015B;Lycée Polyvalent Simone Weil;1 Rue Pelletier De Chambure;21000;Dijon;47.3210003;5.0500088
0783447Y;Lycée Polyvalent Simone Weil;Rue Du Val D Oise;78700;Conflans Ste Honorine;49.0066604;2.0870198
0772332S;Lycée Polyvalent Sonia Delaunay;1 Rue Du Lycée;77240;Cesson;0.0;0.0
0781952Y;Lycée Polyvalent Sonia Delaunay;Avenue De St Germain;78450;Villepreux;48.8301026;1.9931895
0542208G;Lycée Polyvalent Stanislas;468 Rue De Vandoeuvre;54600;Villers Les Nancy;48.6636628;6.1530599
0670114K;Lycée Polyvalent Stanislas;7 Rue Du Lycée;67163;Wissembourg;0.0;0.0
9741052A;Lycée Polyvalent Stella;;97424;St Leu;48.8626934;2.3496713
0932121A;Lycée Polyvalent Suger;6 Avenue Le Roy Des Barres;93200;St Denis;48.936181;2.357443
0870019Y;Lycée Polyvalent Suzanne Valadon;39 Rue Francois Perrin;87032;Limoges;45.8293539;1.2447165
0680016Y;Lycée Polyvalent Theodore Deck;5 Rue Des Chanoines;68504;Guebwiller;47.9061156;7.2133487
0480688M;Lycée Polyvalent Theophile Roussel;15 Rue Du Docteur Yves Dalle;48200;St Chely D Apcher;44.8039562;3.2735377
0770942F;Lycée Polyvalent Thibaut De Champagne;3 Rue Du College;77160;Provins;48.5612146;3.2921093
0840918S;Lycée Polyvalent Val De Durance;Rte Etang De La Bonde;84123;Pertuis;43.694275;5.501843
0511884W;Lycée Polyvalent Val De Murigny;2 Rue Vauban;51097;Reims;49.2237219;4.0277678
0031082K;Lycée Polyvalent Valery Larbaud;8 Boulevard Gabriel Peronnet;03306;Cusset;46.126235;3.445922
0290012F;Lycée Polyvalent Vauban;Rue De Kerichen;29801;Brest;48.4284436;-4.4688478
0623981R;Lycée Polyvalent Vauban;1 Rue De Bretagne;62120;Aire Sur La Lys;50.6333856;2.4090237
0781984H;Lycée Polyvalent Vaucanson;14 Rue Albert Thomas;78132;Les Mureaux;48.982369;1.923312
0390027T;Lycée Polyvalent Victor Berard;35 Quai Aime Lamy;39403;Morez;46.5171316;6.0256123
0650005C;Lycée Polyvalent Victor Duruy;Allees Jean Jaures;65201;Bagneres De Bigorre;43.0637029;0.153508
0342090M;Lycée Polyvalent Victor Hugo;;34400;Lunel;43.67445;4.135366
0330126H;Lycée Polyvalent Victor Louis;2 Avenue De Thouars;33405;Talence;44.8017092;-0.593576
0070021K;Lycée Polyvalent Vincent D'indy;9 Boulevard Du Lycée;07006;Privas;0.0;0.0
0781859X;Lycée Polyvalent Vincent Van Gogh;Rue Jules Ferry;78410;Aubergenville;48.954462;1.855006
9830483H;Lycée Polyvalent Williama Haudra;;98820;Lifou;-22.2518502;166.4523382
0010032E;Lycée Polyvalent Xavier Bichat;Avenue Du Lac;01130;Nantua;46.1557254;5.601148
0071351F;Lycée Polyvalent Xavier Mallet;Rue Frederic Mistral;07400;Le Teil;44.5379585;4.6891329
0250043L;Lycée Polyvalent Xavier Marmier;53 Rue De Doubs;25304;Pontarlier;46.9158344;6.3514785
0622196A;Lycée Privé Baudimont Saint-charles;17 Rue Saint Maurice;62008;Arras;50.2937988;2.770153
0910819W;Lycée Privé Cours Secondaire;11 Rue De Courtaboeuf;91400;Orsay;48.6946177;2.1908145
0451565G;Lycée Privé De L Horticulture Et Du Paysage D Orleans;66 Avenue De La Mouillere;45072;Orleans;47.881944;1.9102444
0430968U;Lycée Privé Europeen St-jacques De Compostelle;4-10 Boulevard Montferrand;43000;Le Puy En Velay;45.0473977;3.8821493
0291574D;Lycée Privé Hortic Et Paysage De Kerbernez;Kerbernez;29700;Plomelin;47.943747;-4.129242
0593225K;Lycée Privé Lycée Privé De Marcq;170 Rue Du College;59700;Marcq En Baroeul;50.6829913;3.1036007
0753825A;Lycée Privé Pour Handicapes Morvan;68 Rue De La Chaussee D'antin;75009;Paris 09;48.8758516;2.3320853
0754089M;Lycée Privé Pour Handicapes Votre Ecole Chez Vous;29 Rue Merlin;75011;Paris 11;48.8613416;2.3848162
0011058V;Lycée Privé Prof Rural Le Molard;10 Place De La Halle;01150;St Sorlin En Bugey;45.9040178;5.3485298
0592921E;Lycée Privé Saint Remi;10 Rue Notre Dame Des Victoires;59100;Roubaix;50.6950525;3.1805112
0641535W;Lycée Prof Agric Horticol Pr Armand David;1 Route De Mssionnaires;64240;Hasparren;43.3811075;-1.3049408
0601768W;Lycée Prof Agric Privé Du Valois;15 Rue D'ognes;60440;Nanteuil Le Haudouin;49.136273;2.813378
0400784K;Lycée Prof Agricole Pr;Au Rayon;40230;Saubrigues;43.610771;-1.314267
0351958N;Lycée Prof Agricole Privé;26 Rue Du Chatelet;35605;Redon;47.6473408;-2.0925548
0351960R;Lycée Prof Agricole Privé;15 Rue Du Bourg Au Loup;35140;St Aubin Du Cormier;48.2568795;-1.396259
0561460H;Lycée Prof Agricole Privé;20 Place Du Docteur Queinnec;56140;Malestroit;47.8099502;-2.3846483
0561464M;Lycée Prof Agricole Privé;Rue Du Chanoine Niol;56230;Questembert;47.663927;-2.454126
0351947B;Lycée Prof Agricole Privé Edmond Michelet;Parc De Montaubert;35300;Fougeres;48.3572455;-1.2009328
0280946B;Lycée Prof Agricole Privé Efagrir;2 Rue Des Fleurs;28630;Mignieres;48.3595403;1.4288729
0280942X;Lycée Prof Agricole Privé Gabriel Bridet;40 Rte Hubert Baraine;28260;Anet;48.8526049;1.435093
0351943X;Lycée Prof Agricole Privé La Noe St Yves;Route De Chateaubriant;35470;Bain De Bretagne;47.8025633;-1.7386898
0221677D;Lycée Prof Agricole Privé Le Restmeur;Pabu;22200;Pabu;48.7057532;-3.252573
0221675B;Lycée Prof Agricole Privé Notre Dame;Rue St Vincent;22290;Lanvollon;48.630202;-2.9889739
0291573C;Lycée Prof Agricole Privé Pierre Tremintin;2 Rue St Pol;29430;Plouescat;48.6583593;-4.1696711
0561456D;Lycée Prof Agricole Privé St Yves;2 Rue De La Liberation;56110;Gourin;48.1407693;-3.6033035
0221671X;Lycée Prof Agricole Privé Ste Marie;29 Rue De La Barriere;22250;Broons;48.3221871;-2.2642991
0291575E;Lycée Prof Agricole Privé Ste Marie;Rue Du 11 Novembre;29610;Plouigneau;48.5651547;-3.6991958
0690275Z;Lycée Prof Agricole Viticole;37 Route De Beaujeu;69220;St Jean D Ardieres;46.1136651;4.7273837
0221670W;Lycée Prof Horticole Privé;Coat An Doc'h;22170;Lanrodec;48.532569;-3.033864
0941724N;Lycée Prof Privé Des Metiers Batiment Et Travaux Publics;18 Rue De Belfort;94307;Vincennes;48.8501369;2.4311329
0332495H;Lycée Prof Privé Des Metiers Bel Orme;67 Rue Bel Orme;33000;Bordeaux;44.8497536;-0.5941378
0693373S;Lycée Prof Privé Des Metiers Carrel;7 Rue Pierre Robin;69362;Lyon 07;45.7493853;4.8581918
0290200K;Lycée Prof Privé Des Metiers Des Metiers Le Porsmeur;4 Rue Du Docteur Prouff;29678;Morlaix;48.5769099;-3.8335892
0420998G;Lycée Prof Privé Des Metiers Des Monts Du Lyonnais;9 Rue De Montbrison;42140;Chazelles Sur Lyon;45.6376681;4.3846408
0693371P;Lycée Prof Privé Des Metiers Don Bosco;12 Et 24 Montee Saint Laurent;69322;Lyon 05;45.7510345;4.8167844
0931369H;Lycée Prof Privé Des Metiers Francoise Cabrini;20 Rue Du Docteur Sureau;93167;Noisy Le Grand;48.8461618;2.5491228
0312062Y;Lycée Prof Privé Des Metiers Issec Pigier;36 Rue Alsace Lorraine;31000;Toulouse;43.605598;1.445689
0690712Z;Lycée Prof Privé Des Metiers Jamet Buffereau;17 Rue Des Chartreux;69283;Lyon 01;45.7720374;4.8233234
0292140U;Lycée Prof Privé Des Metiers La Croix Rouge;2 Rue Mirabeau;29229;Brest;48.4075125;-4.4894481
0693374T;Lycée Prof Privé Des Metiers La Mache;75 Boulevard Jean Xxiii;69373;Lyon 08;45.7364603;4.8695511
0801946F;Lycée Prof Privé Des Metiers La Providence;146 Bd De Saint Quentin;80094;Amiens;49.8789518;2.3007807
